T_thermocontroller T_self C D R X
24.9 -1 +8.19122E-011 +3.28670E-002 +6.37914E+003 -1.94090E+005
24.9 -1 +8.19159E-011 +3.28462E-002 +6.37484E+003 -1.94081E+005
24.9 -1 +8.19127E-011 +3.28664E-002 +6.37900E+003 -1.94089E+005
24.9 -1 +8.19151E-011 +3.28594E-002 +6.37746E+003 -1.94083E+005
24.9 -1 +8.19137E-011 +3.29182E-002 +6.38895E+003 -1.94085E+005
24.9 -1 +8.19200E-011 +3.28934E-002 +6.38366E+003 -1.94071E+005
24.9 -1 +8.19176E-011 +3.28148E-002 +6.36862E+003 -1.94078E+005
24.9 -1 +8.19247E-011 +3.28081E-002 +6.36676E+003 -1.94061E+005
24.9 -1 +8.19320E-011 +3.28979E-002 +6.38359E+003 -1.94043E+005
24.9 -1 +8.19309E-011 +3.28160E-002 +6.36783E+003 -1.94046E+005
24.9 -1 +8.19347E-011 +3.30001E-002 +6.40317E+003 -1.94035E+005
24.9 -1 +8.19404E-011 +3.28487E-002 +6.37340E+003 -1.94023E+005
24.9 -1 +8.19567E-011 +3.29070E-002 +6.38342E+003 -1.93984E+005
24.9 -1 +8.19598E-011 +3.29222E-002 +6.38613E+003 -1.93976E+005
24.9 -1 +8.19609E-011 +3.28668E-002 +6.37532E+003 -1.93975E+005
24.9 -1 +8.19751E-011 +3.29469E-002 +6.38971E+003 -1.93940E+005
24.9 -1 +8.19678E-011 +3.28870E-002 +6.37869E+003 -1.93958E+005
24.9 -1 +8.19928E-011 +3.29203E-002 +6.38320E+003 -1.93898E+005
24.9 -1 +8.19925E-011 +3.30549E-002 +6.40924E+003 -1.93897E+005
24.9 -1 +8.19948E-011 +3.29211E-002 +6.38319E+003 -1.93894E+005
471.13 -1 +8.20293E-011 +3.28625E-002 +6.36918E+003 -1.93813E+005
471.13 -1 +8.20344E-011 +3.31508E-002 +6.42452E+003 -1.93797E+005
471.13 -1 +8.20243E-011 +3.30453E-002 +6.40492E+003 -1.93822E+005
471.13 -1 +8.20471E-011 +3.29865E-002 +6.39177E+003 -1.93769E+005
471.13 -1 +8.20527E-011 +3.29413E-002 +6.38259E+003 -1.93757E+005
471.13 -1 +8.20611E-011 +3.29582E-002 +6.38521E+003 -1.93737E+005
471.13 -1 +8.20772E-011 +3.29503E-002 +6.38243E+003 -1.93698E+005
471.13 -1 +8.20900E-011 +3.30748E-002 +6.40549E+003 -1.93667E+005
471.13 -1 +8.21110E-011 +3.29831E-002 +6.38613E+003 -1.93618E+005
471.13 -1 +8.21150E-011 +3.31611E-002 +6.42022E+003 -1.93607E+005
471.13 -1 +8.21181E-011 +3.30235E-002 +6.39339E+003 -1.93601E+005
471.13 -1 +8.21380E-011 +3.32093E-002 +6.42773E+003 -1.93552E+005
471.13 -1 +8.21342E-011 +3.32055E-002 +6.42729E+003 -1.93561E+005
471.13 -1 +8.21575E-011 +3.29824E-002 +6.38240E+003 -1.93509E+005
471.13 -1 +8.21814E-011 +3.30938E-002 +6.40204E+003 -1.93451E+005
471.13 -1 +8.21727E-011 +3.31210E-002 +6.40795E+003 -1.93471E+005
471.13 -1 +8.21852E-011 +3.30370E-002 +6.39077E+003 -1.93443E+005
471.13 -1 +8.22127E-011 +3.31788E-002 +6.41599E+003 -1.93376E+005
471.13 -1 +8.22088E-011 +3.30236E-002 +6.38636E+003 -1.93387E+005
471.13 -1 +8.22520E-011 +3.30408E-002 +6.38632E+003 -1.93286E+005
26.79 -1 +8.22435E-011 +3.31029E-002 +6.39895E+003 -1.93305E+005
26.79 -1 +8.22629E-011 +3.30899E-002 +6.39494E+003 -1.93259E+005
26.79 -1 +8.22839E-011 +3.31499E-002 +6.40487E+003 -1.93209E+005
26.79 -1 +8.22782E-011 +3.31467E-002 +6.40471E+003 -1.93223E+005
26.79 -1 +8.23085E-011 +3.31313E-002 +6.39936E+003 -1.93152E+005
26.79 -1 +8.23199E-011 +3.32883E-002 +6.42873E+003 -1.93123E+005
26.79 -1 +8.23241E-011 +3.30785E-002 +6.38798E+003 -1.93116E+005
26.79 -1 +8.23437E-011 +3.31284E-002 +6.39607E+003 -1.93069E+005
26.79 -1 +8.23372E-011 +3.30260E-002 +6.37685E+003 -1.93086E+005
26.79 -1 +8.23664E-011 +3.29438E-002 +6.35876E+003 -1.93019E+005
26.79 -1 +8.23827E-011 +3.31906E-002 +6.40503E+003 -1.92977E+005
26.79 -1 +8.23793E-011 +3.32432E-002 +6.41542E+003 -1.92985E+005
26.79 -1 +8.24256E-011 +3.31472E-002 +6.39333E+003 -1.92877E+005
26.79 -1 +8.24131E-011 +3.33323E-002 +6.42995E+003 -1.92904E+005
26.79 -1 +8.24382E-011 +3.30109E-002 +6.36614E+003 -1.92849E+005
26.79 -1 +8.24681E-011 +3.31013E-002 +6.38122E+003 -1.92778E+005
26.79 -1 +8.24537E-011 +3.33206E-002 +6.42453E+003 -1.92809E+005
26.79 -1 +8.24689E-011 +3.31304E-002 +6.38676E+003 -1.92776E+005
26.79 -1 +8.24939E-011 +3.33158E-002 +6.42047E+003 -1.92715E+005
26.79 -1 +8.24968E-011 +3.33688E-002 +6.43043E+003 -1.92708E+005
26.79 -1 +8.25132E-011 +3.32480E-002 +6.40593E+003 -1.92671E+005
28.48 -1 +8.25313E-011 +3.33244E-002 +6.41922E+003 -1.92628E+005
28.48 -1 +8.25519E-011 +3.31951E-002 +6.39277E+003 -1.92582E+005
28.48 -1 +8.25749E-011 +3.32198E-002 +6.39572E+003 -1.92528E+005
28.48 -1 +8.25706E-011 +3.33656E-002 +6.42408E+003 -1.92536E+005
28.48 -1 +8.25855E-011 +3.32221E-002 +6.39535E+003 -1.92503E+005
28.48 -1 +8.26186E-011 +3.32594E-002 +6.39996E+003 -1.92425E+005
28.48 -1 +8.26155E-011 +3.34855E-002 +6.44360E+003 -1.92430E+005
28.48 -1 +8.26482E-011 +3.31944E-002 +6.38519E+003 -1.92357E+005
28.48 -1 +8.26685E-011 +3.35238E-002 +6.44683E+003 -1.92306E+005
28.48 -1 +8.26483E-011 +3.33180E-002 +6.40890E+003 -1.92355E+005
28.48 -1 +8.26849E-011 +3.34115E-002 +6.42400E+003 -1.92269E+005
28.48 -1 +8.26896E-011 +3.34000E-002 +6.42141E+003 -1.92258E+005
28.48 -1 +8.27120E-011 +3.33669E-002 +6.41334E+003 -1.92207E+005
28.48 -1 +8.27375E-011 +3.33245E-002 +6.40324E+003 -1.92148E+005
28.48 -1 +8.27454E-011 +3.34935E-002 +6.43501E+003 -1.92127E+005
28.48 -1 +8.27713E-011 +3.33788E-002 +6.41102E+003 -1.92069E+005
28.48 -1 +8.27894E-011 +3.35200E-002 +6.43669E+003 -1.92025E+005
28.48 -1 +8.27837E-011 +3.34170E-002 +6.41739E+003 -1.92040E+005
28.48 -1 +8.28100E-011 +3.34419E-002 +6.42011E+003 -1.91978E+005
28.48 -1 +8.28229E-011 +3.33868E-002 +6.40857E+003 -1.91949E+005
28.48 -1 +8.28233E-011 +3.35060E-002 +6.43137E+003 -1.91947E+005
30.17 -1 +8.28595E-011 +3.33585E-002 +6.40032E+003 -1.91865E+005
30.17 -1 +8.28559E-011 +3.34590E-002 +6.41983E+003 -1.91872E+005
30.17 -1 +8.28914E-011 +3.33892E-002 +6.40373E+003 -1.91790E+005
30.17 -1 +8.29042E-011 +3.33687E-002 +6.39882E+003 -1.91761E+005
30.17 -1 +8.29160E-011 +3.34105E-002 +6.40591E+003 -1.91733E+005
30.17 -1 +8.29303E-011 +3.33435E-002 +6.39199E+003 -1.91701E+005
30.17 -1 +8.29424E-011 +3.36270E-002 +6.44527E+003 -1.91669E+005
30.17 -1 +8.29548E-011 +3.36016E-002 +6.43945E+003 -1.91641E+005
30.17 -1 +8.29782E-011 +3.33823E-002 +6.39572E+003 -1.91590E+005
30.17 -1 +8.29894E-011 +3.35502E-002 +6.42694E+003 -1.91562E+005
30.17 -1 +8.30042E-011 +3.33844E-002 +6.39411E+003 -1.91530E+005
30.17 -1 +8.30256E-011 +3.36692E-002 +6.44686E+003 -1.91477E+005
30.17 -1 +8.30272E-011 +3.35291E-002 +6.41999E+003 -1.91475E+005
30.17 -1 +8.30714E-011 +3.36737E-002 +6.44417E+003 -1.91371E+005
30.17 -1 +8.30534E-011 +3.36225E-002 +6.43580E+003 -1.91413E+005
30.17 -1 +8.30783E-011 +3.34494E-002 +6.40082E+003 -1.91358E+005
30.17 -1 +8.31014E-011 +3.37415E-002 +6.45479E+003 -1.91301E+005
30.17 -1 +8.31080E-011 +3.34284E-002 +6.39452E+003 -1.91290E+005
30.17 -1 +8.31510E-011 +3.36953E-002 +6.44212E+003 -1.91188E+005
30.17 -1 +8.31281E-011 +3.35903E-002 +6.42386E+003 -1.91242E+005
30.17 -1 +8.31799E-011 +3.35193E-002 +6.40634E+003 -1.91124E+005
32.0 -1 +8.31775E-011 +3.38016E-002 +6.46034E+003 -1.91125E+005
32.0 -1 +8.31917E-011 +3.36913E-002 +6.43820E+003 -1.91094E+005
32.0 -1 +8.32168E-011 +3.35873E-002 +6.41645E+003 -1.91038E+005
32.0 -1 +8.32307E-011 +3.37187E-002 +6.44042E+003 -1.91004E+005
32.0 -1 +8.32407E-011 +3.35455E-002 +6.40665E+003 -1.90984E+005
32.0 -1 +8.32664E-011 +3.37671E-002 +6.44688E+003 -1.90922E+005
32.0 -1 +8.32682E-011 +3.36749E-002 +6.42917E+003 -1.90919E+005
32.0 -1 +8.32991E-011 +3.35815E-002 +6.40901E+003 -1.90849E+005
32.0 -1 +8.33103E-011 +3.37723E-002 +6.44446E+003 -1.90821E+005
32.0 -1 +8.33170E-011 +3.36656E-002 +6.42364E+003 -1.90807E+005
32.0 -1 +8.33455E-011 +3.38321E-002 +6.45312E+003 -1.90740E+005
32.0 -1 +8.33503E-011 +3.35071E-002 +6.39091E+003 -1.90733E+005
32.0 -1 +8.33918E-011 +3.38149E-002 +6.44628E+003 -1.90634E+005
32.0 -1 +8.33764E-011 +3.37707E-002 +6.43905E+003 -1.90670E+005
32.0 -1 +8.34244E-011 +3.35576E-002 +6.39482E+003 -1.90563E+005
32.0 -1 +8.34216E-011 +3.39931E-002 +6.47784E+003 -1.90564E+005
32.0 -1 +8.34371E-011 +3.37186E-002 +6.42447E+003 -1.90532E+005
32.0 -1 +8.34656E-011 +3.38793E-002 +6.45281E+003 -1.90465E+005
32.0 -1 +8.34626E-011 +3.37193E-002 +6.42264E+003 -1.90473E+005
32.0 -1 +8.34972E-011 +3.38271E-002 +6.44045E+003 -1.90393E+005
33.69 -1 +8.35045E-011 +3.39261E-002 +6.45869E+003 -1.90375E+005
33.69 -1 +8.35163E-011 +3.38002E-002 +6.43387E+003 -1.90350E+005
33.69 -1 +8.35365E-011 +3.38306E-002 +6.43808E+003 -1.90304E+005
33.69 -1 +8.35559E-011 +3.37516E-002 +6.42159E+003 -1.90261E+005
33.69 -1 +8.35741E-011 +3.38813E-002 +6.44481E+003 -1.90217E+005
33.69 -1 +8.35883E-011 +3.39131E-002 +6.44975E+003 -1.90185E+005
33.69 -1 +8.36022E-011 +3.37687E-002 +6.42129E+003 -1.90155E+005
33.69 -1 +8.36253E-011 +3.40040E-002 +6.46414E+003 -1.90099E+005
33.69 -1 +8.36306E-011 +3.39331E-002 +6.45029E+003 -1.90088E+005
33.69 -1 +8.36628E-011 +3.38597E-002 +6.43388E+003 -1.90016E+005
33.69 -1 +8.36653E-011 +3.40361E-002 +6.46712E+003 -1.90008E+005
33.69 -1 +8.36871E-011 +3.38614E-002 +6.43233E+003 -1.89961E+005
33.69 -1 +8.37080E-011 +3.40844E-002 +6.47298E+003 -1.89911E+005
33.69 -1 +8.37086E-011 +3.38969E-002 +6.43741E+003 -1.89912E+005
33.69 -1 +8.37456E-011 +3.39432E-002 +6.44333E+003 -1.89827E+005
33.69 -1 +8.37456E-011 +3.39845E-002 +6.45116E+003 -1.89827E+005
33.69 -1 +8.37708E-011 +3.39056E-002 +6.43428E+003 -1.89770E+005
33.69 -1 +8.37936E-011 +3.40881E-002 +6.46706E+003 -1.89716E+005
33.69 -1 +8.37923E-011 +3.39403E-002 +6.43920E+003 -1.89721E+005
33.69 -1 +8.38284E-011 +3.39074E-002 +6.43020E+003 -1.89640E+005
33.69 -1 +8.38339E-011 +3.40801E-002 +6.46245E+003 -1.89625E+005
35.45 -1 +8.38484E-011 +3.38961E-002 +6.42652E+003 -1.89595E+005
35.45 -1 +8.38792E-011 +3.40724E-002 +6.45750E+003 -1.89523E+005
35.45 -1 +8.38780E-011 +3.40937E-002 +6.46163E+003 -1.89525E+005
35.45 -1 +8.39050E-011 +3.39630E-002 +6.43484E+003 -1.89466E+005
35.45 -1 +8.39186E-011 +3.42200E-002 +6.48237E+003 -1.89432E+005
35.45 -1 +8.39223E-011 +3.39211E-002 +6.42559E+003 -1.89428E+005
35.45 -1 +8.39699E-011 +3.41516E-002 +6.46549E+003 -1.89317E+005
35.45 -1 +8.39523E-011 +3.41893E-002 +6.47396E+003 -1.89357E+005
35.45 -1 +8.39978E-011 +3.39714E-002 +6.42932E+003 -1.89257E+005
35.45 -1 +8.40080E-011 +3.42746E-002 +6.48578E+003 -1.89230E+005
35.45 -1 +8.40139E-011 +3.40263E-002 +6.43845E+003 -1.89220E+005
35.45 -1 +8.40491E-011 +3.41576E-002 +6.46052E+003 -1.89139E+005
35.45 -1 +8.40437E-011 +3.42129E-002 +6.47138E+003 -1.89150E+005
35.45 -1 +8.40775E-011 +3.40460E-002 +6.43729E+003 -1.89076E+005
35.45 -1 +8.40940E-011 +3.43097E-002 +6.48576E+003 -1.89036E+005
35.45 -1 +8.41015E-011 +3.40902E-002 +6.44379E+003 -1.89022E+005
35.45 -1 +8.41366E-011 +3.41609E-002 +6.45443E+003 -1.88942E+005
35.45 -1 +8.41319E-011 +3.41891E-002 +6.46011E+003 -1.88952E+005
35.45 -1 +8.41710E-011 +3.42187E-002 +6.46269E+003 -1.88864E+005
35.45 -1 +8.41697E-011 +3.43730E-002 +6.49185E+003 -1.88865E+005
35.45 -1 +8.41798E-011 +3.44053E-002 +6.49717E+003 -1.88842E+005
37.21 -1 +8.42079E-011 +3.40362E-002 +6.42549E+003 -1.88784E+005
37.21 -1 +8.42326E-011 +3.44179E-002 +6.49546E+003 -1.88723E+005
37.21 -1 +8.42269E-011 +3.41483E-002 +6.44513E+003 -1.88740E+005
37.21 -1 +8.42789E-011 +3.42530E-002 +6.46087E+003 -1.88622E+005
37.21 -1 +8.42594E-011 +3.43475E-002 +6.48014E+003 -1.88664E+005
37.21 -1 +8.43000E-011 +3.40857E-002 +6.42777E+003 -1.88577E+005
37.21 -1 +8.43137E-011 +3.45480E-002 +6.51368E+003 -1.88540E+005
37.21 -1 +8.43128E-011 +3.41637E-002 +6.44147E+003 -1.88547E+005
37.21 -1 +8.43491E-011 +3.41123E-002 +6.42903E+003 -1.88467E+005
37.21 -1 +8.43889E-011 +3.44793E-002 +6.49497E+003 -1.88373E+005
37.21 -1 +8.44015E-011 +3.43264E-002 +6.46527E+003 -1.88347E+005
37.21 -1 +8.44412E-011 +3.43880E-002 +6.47380E+003 -1.88258E+005
37.21 -1 +8.44476E-011 +3.44997E-002 +6.49428E+003 -1.88242E+005
37.21 -1 +8.44639E-011 +3.42724E-002 +6.45035E+003 -1.88208E+005
37.21 -1 +8.44898E-011 +3.44550E-002 +6.48266E+003 -1.88148E+005
37.21 -1 +8.44893E-011 +3.44934E-002 +6.48990E+003 -1.88149E+005
37.21 -1 +8.45241E-011 +3.44019E-002 +6.47005E+003 -1.88073E+005
37.21 -1 +8.45256E-011 +3.44915E-002 +6.48677E+003 -1.88068E+005
38.91 -1 +8.45521E-011 +3.43705E-002 +6.46203E+003 -1.88011E+005
38.91 -1 +8.45723E-011 +3.46186E-002 +6.50700E+003 -1.87963E+005
38.91 -1 +8.45613E-011 +3.44215E-002 +6.47090E+003 -1.87990E+005
38.91 -1 +8.46203E-011 +3.44071E-002 +6.46369E+003 -1.87859E+005
38.91 -1 +8.46089E-011 +3.46548E-002 +6.51097E+003 -1.87881E+005
38.91 -1 +8.46417E-011 +3.43493E-002 +6.45121E+003 -1.87812E+005
38.91 -1 +8.46533E-011 +3.46102E-002 +6.49921E+003 -1.87783E+005
38.91 -1 +8.46626E-011 +3.44129E-002 +6.46153E+003 -1.87765E+005
38.91 -1 +8.46939E-011 +3.45548E-002 +6.48572E+003 -1.87694E+005
38.91 -1 +8.46988E-011 +3.45607E-002 +6.48645E+003 -1.87683E+005
38.91 -1 +8.47120E-011 +3.45006E-002 +6.47419E+003 -1.87654E+005
38.91 -1 +8.47385E-011 +3.44863E-002 +6.46948E+003 -1.87596E+005
38.91 -1 +8.47626E-011 +3.46195E-002 +6.49256E+003 -1.87541E+005
38.91 -1 +8.47692E-011 +3.45467E-002 +6.47845E+003 -1.87527E+005
38.91 -1 +8.48013E-011 +3.45618E-002 +6.47881E+003 -1.87456E+005
38.91 -1 +8.48115E-011 +3.47031E-002 +6.50446E+003 -1.87432E+005
38.91 -1 +8.48294E-011 +3.45060E-002 +6.46623E+003 -1.87395E+005
38.91 -1 +8.48511E-011 +3.47266E-002 +6.50580E+003 -1.87344E+005
38.91 -1 +8.48569E-011 +3.45377E-002 +6.47007E+003 -1.87333E+005
38.91 -1 +8.48895E-011 +3.48142E-002 +6.51923E+003 -1.87258E+005
38.91 -1 +8.48832E-011 +3.45785E-002 +6.47569E+003 -1.87275E+005
40.67 -1 +8.49350E-011 +3.46125E-002 +6.47809E+003 -1.87160E+005
40.67 -1 +8.49231E-011 +3.48535E-002 +6.52400E+003 -1.87183E+005
40.67 -1 +8.49560E-011 +3.44928E-002 +6.45414E+003 -1.87115E+005
40.67 -1 +8.49723E-011 +3.48632E-002 +6.52203E+003 -1.87075E+005
40.67 -1 +8.49660E-011 +3.46592E-002 +6.48444E+003 -1.87091E+005
40.67 -1 +8.50140E-011 +3.46774E-002 +6.48417E+003 -1.86985E+005
40.67 -1 +8.50033E-011 +3.48930E-002 +6.52520E+003 -1.87006E+005
40.67 -1 +8.50326E-011 +3.45114E-002 +6.45178E+003 -1.86947E+005
40.67 -1 +8.50571E-011 +3.48789E-002 +6.51846E+003 -1.86888E+005
40.67 -1 +8.50578E-011 +3.46835E-002 +6.48196E+003 -1.86889E+005
40.67 -1 +8.50986E-011 +3.47794E-002 +6.49673E+003 -1.86798E+005
40.67 -1 +8.50935E-011 +3.48699E-002 +6.51398E+003 -1.86808E+005
40.67 -1 +8.51020E-011 +3.46933E-002 +6.48043E+003 -1.86792E+005
40.67 -1 +8.51545E-011 +3.47085E-002 +6.47926E+003 -1.86676E+005
40.67 -1 +8.51367E-011 +3.49475E-002 +6.52513E+003 -1.86712E+005
40.67 -1 +8.51681E-011 +3.46070E-002 +6.45933E+003 -1.86648E+005
40.67 -1 +8.51871E-011 +3.49319E-002 +6.51836E+003 -1.86602E+005
40.67 -1 +8.51952E-011 +3.47164E-002 +6.47763E+003 -1.86587E+005
40.67 -1 +8.52204E-011 +3.46047E-002 +6.45494E+003 -1.86534E+005
40.67 -1 +8.52448E-011 +3.49835E-002 +6.52356E+003 -1.86475E+005
40.67 -1 +8.52442E-011 +3.48137E-002 +6.49202E+003 -1.86479E+005
42.3 -1 +8.52805E-011 +3.48585E-002 +6.49758E+003 -1.86399E+005
42.3 -1 +8.52814E-011 +3.48654E-002 +6.49880E+003 -1.86397E+005
42.3 -1 +8.53139E-011 +3.47722E-002 +6.47899E+003 -1.86327E+005
42.3 -1 +8.53217E-011 +3.50622E-002 +6.53231E+003 -1.86306E+005
42.3 -1 +8.53471E-011 +3.48556E-002 +6.49197E+003 -1.86253E+005
42.3 -1 +8.53702E-011 +3.49654E-002 +6.51062E+003 -1.86202E+005
42.3 -1 +8.53713E-011 +3.49234E-002 +6.50271E+003 -1.86200E+005
42.3 -1 +8.54042E-011 +3.49481E-002 +6.50482E+003 -1.86128E+005
42.3 -1 +8.54094E-011 +3.50335E-002 +6.52026E+003 -1.86115E+005
42.3 -1 +8.54294E-011 +3.48932E-002 +6.49269E+003 -1.86073E+005
42.3 -1 +8.54524E-011 +3.49493E-002 +6.50136E+003 -1.86023E+005
42.3 -1 +8.54628E-011 +3.50800E-002 +6.52481E+003 -1.85998E+005
42.3 -1 +8.54850E-011 +3.49148E-002 +6.49249E+003 -1.85952E+005
42.3 -1 +8.55178E-011 +3.51362E-002 +6.53105E+003 -1.85878E+005
42.3 -1 +8.55026E-011 +3.49641E-002 +6.50028E+003 -1.85913E+005
42.3 -1 +8.55613E-011 +3.49131E-002 +6.48638E+003 -1.85786E+005
42.3 -1 +8.55407E-011 +3.52748E-002 +6.55498E+003 -1.85826E+005
42.3 -1 +8.55733E-011 +3.48069E-002 +6.46579E+003 -1.85762E+005
42.3 -1 +8.56050E-011 +3.52013E-002 +6.53645E+003 -1.85688E+005
42.3 -1 +8.55874E-011 +3.50030E-002 +6.50106E+003 -1.85729E+005
44.14 -1 +8.56454E-011 +3.50117E-002 +6.49827E+003 -1.85603E+005
44.14 -1 +8.56324E-011 +3.51041E-002 +6.51637E+003 -1.85630E+005
44.14 -1 +8.56637E-011 +3.48580E-002 +6.46842E+003 -1.85565E+005
44.14 -1 +8.56847E-011 +3.52678E-002 +6.54268E+003 -1.85514E+005
44.14 -1 +8.56815E-011 +3.50550E-002 +6.50354E+003 -1.85524E+005
44.14 -1 +8.57233E-011 +3.49974E-002 +6.48971E+003 -1.85434E+005
44.14 -1 +8.57299E-011 +3.53166E-002 +6.54825E+003 -1.85416E+005
44.14 -1 +8.57432E-011 +3.48804E-002 +6.46657E+003 -1.85393E+005
44.14 -1 +8.57819E-011 +3.53981E-002 +6.55934E+003 -1.85302E+005
44.14 -1 +8.57729E-011 +3.51973E-002 +6.52291E+003 -1.85324E+005
44.14 -1 +8.58198E-011 +3.50296E-002 +6.48836E+003 -1.85225E+005
44.14 -1 +8.58194E-011 +3.52682E-002 +6.53248E+003 -1.85223E+005
44.14 -1 +8.58376E-011 +3.51265E-002 +6.50492E+003 -1.85185E+005
44.14 -1 +8.58625E-011 +3.52450E-002 +6.52491E+003 -1.85130E+005
44.14 -1 +8.58612E-011 +3.52427E-002 +6.52458E+003 -1.85133E+005
44.14 -1 +8.59007E-011 +3.51344E-002 +6.50160E+003 -1.85049E+005
44.14 -1 +8.59010E-011 +3.55127E-002 +6.57140E+003 -1.85044E+005
44.14 -1 +8.59295E-011 +3.50061E-002 +6.47575E+003 -1.84989E+005
44.14 -1 +8.59579E-011 +3.54414E-002 +6.55389E+003 -1.84922E+005
44.14 -1 +8.59538E-011 +3.52193E-002 +6.51324E+003 -1.84934E+005
44.14 -1 +8.59836E-011 +3.53340E-002 +6.53214E+003 -1.84868E+005
45.84 -1 +8.59947E-011 +3.53624E-002 +6.53653E+003 -1.84844E+005
45.84 -1 +8.60217E-011 +3.51988E-002 +6.50432E+003 -1.84788E+005
45.84 -1 +8.60344E-011 +3.53733E-002 +6.53553E+003 -1.84759E+005
45.84 -1 +8.60539E-011 +3.52246E-002 +6.50664E+003 -1.84719E+005
45.84 -1 +8.60763E-011 +3.53710E-002 +6.53192E+003 -1.84669E+005
45.84 -1 +8.60836E-011 +3.54462E-002 +6.54522E+003 -1.84652E+005
45.84 -1 +8.60997E-011 +3.52695E-002 +6.51145E+003 -1.84620E+005
45.84 -1 +8.61343E-011 +3.53952E-002 +6.53198E+003 -1.84544E+005
45.84 -1 +8.61332E-011 +3.53952E-002 +6.53205E+003 -1.84546E+005
45.84 -1 +8.61672E-011 +3.53315E-002 +6.51776E+003 -1.84475E+005
45.84 -1 +8.61685E-011 +3.54122E-002 +6.53251E+003 -1.84471E+005
45.84 -1 +8.62000E-011 +3.53368E-002 +6.51625E+003 -1.84404E+005
45.84 -1 +8.62186E-011 +3.54680E-002 +6.53897E+003 -1.84363E+005
45.84 -1 +8.62896E-011 +3.52729E-002 +6.49775E+003 -1.84214E+005
45.84 -1 +8.63349E-011 +3.55812E-002 +6.55096E+003 -1.84113E+005
45.84 -1 +8.63172E-011 +3.55124E-002 +6.53966E+003 -1.84151E+005
47.6 -1 +8.63618E-011 +3.53369E-002 +6.50406E+003 -1.84059E+005
47.6 -1 +8.63827E-011 +3.55376E-002 +6.53932E+003 -1.84012E+005
47.6 -1 +8.64169E-011 +3.53393E-002 +6.50035E+003 -1.83941E+005
47.6 -1 +8.64443E-011 +3.56898E-002 +6.56259E+003 -1.83878E+005
47.6 -1 +8.64425E-011 +3.54750E-002 +6.52333E+003 -1.83885E+005
47.6 -1 +8.64818E-011 +3.55033E-002 +6.52556E+003 -1.83801E+005
47.6 -1 +8.64775E-011 +3.56808E-002 +6.55841E+003 -1.83808E+005
47.6 -1 +8.65066E-011 +3.53095E-002 +6.48815E+003 -1.83751E+005
47.6 -1 +8.65351E-011 +3.57032E-002 +6.55815E+003 -1.83685E+005
47.6 -1 +8.65286E-011 +3.54925E-002 +6.52003E+003 -1.83702E+005
47.6 -1 +8.65635E-011 +3.55742E-002 +6.53237E+003 -1.83627E+005
47.6 -1 +8.65713E-011 +3.56569E-002 +6.54694E+003 -1.83609E+005
47.6 -1 +8.65969E-011 +3.55117E-002 +6.51841E+003 -1.83557E+005
47.6 -1 +8.66162E-011 +3.57282E-002 +6.55660E+003 -1.83513E+005
47.6 -1 +8.66103E-011 +3.55900E-002 +6.53173E+003 -1.83527E+005
47.6 -1 +8.66627E-011 +3.55853E-002 +6.52693E+003 -1.83416E+005
47.6 -1 +8.66583E-011 +3.57429E-002 +6.55610E+003 -1.83424E+005
47.6 -1 +8.66819E-011 +3.55327E-002 +6.51586E+003 -1.83377E+005
47.6 -1 +8.67025E-011 +3.57845E-002 +6.56037E+003 -1.83330E+005
47.6 -1 +8.66989E-011 +3.56535E-002 +6.53667E+003 -1.83339E+005
49.3 -1 +8.67504E-011 +3.56022E-002 +6.52342E+003 -1.83231E+005
49.3 -1 +8.67446E-011 +3.58704E-002 +6.57287E+003 -1.83240E+005
49.3 -1 +8.67741E-011 +3.55044E-002 +6.50377E+003 -1.83182E+005
49.3 -1 +8.67932E-011 +3.58379E-002 +6.56326E+003 -1.83137E+005
49.3 -1 +8.68039E-011 +3.57524E-002 +6.54683E+003 -1.83116E+005
49.3 -1 +8.68173E-011 +3.56532E-002 +6.52771E+003 -1.83089E+005
49.3 -1 +8.68418E-011 +3.57971E-002 +6.55214E+003 -1.83035E+005
49.3 -1 +8.68501E-011 +3.57927E-002 +6.55071E+003 -1.83018E+005
49.3 -1 +8.68863E-011 +3.57510E-002 +6.54038E+003 -1.82942E+005
49.3 -1 +8.68816E-011 +3.58496E-002 +6.55872E+003 -1.82951E+005
49.3 -1 +8.69229E-011 +3.56273E-002 +6.51505E+003 -1.82867E+005
49.3 -1 +8.69334E-011 +3.60697E-002 +6.59495E+003 -1.82839E+005
49.3 -1 +8.69322E-011 +3.56779E-002 +6.52358E+003 -1.82847E+005
49.3 -1 +8.69849E-011 +3.58071E-002 +6.54318E+003 -1.82734E+005
49.3 -1 +8.69676E-011 +3.59235E-002 +6.56571E+003 -1.82769E+005
49.3 -1 +8.70070E-011 +3.56249E-002 +6.50832E+003 -1.82690E+005
49.3 -1 +8.70205E-011 +3.60648E-002 +6.58745E+003 -1.82656E+005
49.3 -1 +8.70278E-011 +3.56985E-002 +6.52018E+003 -1.82646E+005
49.3 -1 +8.70655E-011 +3.58654E-002 +6.54774E+003 -1.82564E+005
49.3 -1 +8.70540E-011 +3.59508E-002 +6.56416E+003 -1.82587E+005
51.01 -1 +8.70830E-011 +3.58524E-002 +6.54406E+003 -1.82528E+005
51.01 -1 +8.71090E-011 +3.57829E-002 +6.52946E+003 -1.82474E+005
51.01 -1 +8.71249E-011 +3.59590E-002 +6.56030E+003 -1.82439E+005
